datetime,fx_mark,fx,start_dt,end_st,fx_high,fx_low
2021-02-02 12:00:00 UTC,d,1.20261,2021-02-02 11:59:00 UTC,2021-02-02 12:01:00 UTC,1.20306,1.20261
2021-02-02 12:33:00 UTC,g,1.20387,2021-02-02 12:32:00 UTC,2021-02-02 12:34:00 UTC,1.20387,1.20363
2021-02-02 12:54:00 UTC,d,1.20294,2021-02-02 12:53:00 UTC,2021-02-02 12:55:00 UTC,1.20356,1.20294
2021-02-02 13:24:00 UTC,g,1.20466,2021-02-02 13:23:00 UTC,2021-02-02 13:26:00 UTC,1.20466,1.20425
2021-02-02 13:36:00 UTC,d,1.2035,2021-02-02 13:35:00 UTC,2021-02-02 13:38:00 UTC,1.20395,1.2035
2021-02-02 13:59:00 UTC,g,1.20497,2021-02-02 13:58:00 UTC,2021-02-02 14:01:00 UTC,1.20497,1.20461
2021-02-02 14:59:00 UTC,d,1.20202,2021-02-02 14:58:00 UTC,2021-02-02 15:00:00 UTC,1.20295,1.20202
2021-02-02 15:07:00 UTC,g,1.20338,2021-02-02 15:06:00 UTC,2021-02-02 15:08:00 UTC,1.20338,1.20298
2021-02-02 15:47:00 UTC,d,1.20207,2021-02-02 15:45:00 UTC,2021-02-02 15:48:00 UTC,1.20221,1.20207
2021-02-02 16:17:00 UTC,g,1.20326,2021-02-02 16:16:00 UTC,2021-02-02 16:18:00 UTC,1.20326,1.20283
2021-02-02 16:23:00 UTC,d,1.20254,2021-02-02 16:22:00 UTC,2021-02-02 16:25:00 UTC,1.20286,1.20254
2021-02-02 16:28:00 UTC,g,1.20323,2021-02-02 16:27:00 UTC,2021-02-02 16:29:00 UTC,1.20323,1.20279
2021-02-02 17:01:00 UTC,d,1.20169,2021-02-02 16:59:00 UTC,2021-02-02 17:02:00 UTC,1.20208,1.20169
2021-02-02 17:08:00 UTC,g,1.20254,2021-02-02 17:06:00 UTC,2021-02-02 17:09:00 UTC,1.20254,1.2023
2021-02-02 17:40:00 UTC,d,1.20115,2021-02-02 17:38:00 UTC,2021-02-02 17:41:00 UTC,1.20129,1.20115
2021-02-02 18:02:00 UTC,g,1.20247,2021-02-02 18:01:00 UTC,2021-02-02 18:03:00 UTC,1.20247,1.2021
2021-02-02 18:10:00 UTC,d,1.20194,2021-02-02 18:09:00 UTC,2021-02-02 18:11:00 UTC,1.20207,1.20194
2021-02-02 18:16:00 UTC,g,1.20224,2021-02-02 18:14:00 UTC,2021-02-02 18:17:00 UTC,1.20224,1.20208
2021-02-02 18:24:00 UTC,d,1.2018,2021-02-02 18:23:00 UTC,2021-02-02 18:26:00 UTC,1.20206,1.2018
2021-02-02 18:42:00 UTC,g,1.20233,2021-02-02 18:38:00 UTC,2021-02-02 18:43:00 UTC,1.20233,1.20219
2021-02-02 19:02:00 UTC,d,1.20172,2021-02-02 19:01:00 UTC,2021-02-02 19:03:00 UTC,1.20186,1.20172
2021-02-02 19:37:00 UTC,g,1.20255,2021-02-02 19:33:00 UTC,2021-02-02 19:38:00 UTC,1.20255,1.20244
2021-02-02 20:08:00 UTC,d,1.20171,2021-02-02 20:07:00 UTC,2021-02-02 20:09:00 UTC,1.20184,1.20171
2021-02-02 21:23:00 UTC,g,1.20437,2021-02-02 21:22:00 UTC,2021-02-02 21:24:00 UTC,1.20437,1.20424
2021-02-02 21:29:00 UTC,d,1.20369,2021-02-02 21:27:00 UTC,2021-02-02 21:32:00 UTC,1.20373,1.20369
2021-02-02 21:46:00 UTC,g,1.20439,2021-02-02 21:45:00 UTC,2021-02-02 21:47:00 UTC,1.20439,1.20419
2021-02-02 21:51:00 UTC,d,1.20411,2021-02-02 21:50:00 UTC,2021-02-02 21:53:00 UTC,1.20424,1.20411
2021-02-02 21:57:00 UTC,g,1.20458,2021-02-02 21:56:00 UTC,2021-02-02 21:58:00 UTC,1.20458,1.20429
2021-02-02 22:06:00 UTC,d,1.20422,2021-02-02 22:05:00 UTC,2021-02-02 22:08:00 UTC,1.20437,1.20422
2021-02-02 22:53:00 UTC,g,1.20448,2021-02-02 22:50:00 UTC,2021-02-02 22:54:00 UTC,1.20448,1.20439
2021-02-02 23:23:00 UTC,d,1.20408,2021-02-02 23:22:00 UTC,2021-02-02 23:24:00 UTC,1.20424,1.20408
2021-02-02 23:29:00 UTC,g,1.20441,2021-02-02 23:28:00 UTC,2021-02-02 23:40:00 UTC,1.20441,1.2043
2021-02-03 00:04:00 UTC,d,1.20357,2021-02-03 00:00:00 UTC,2021-02-03 00:05:00 UTC,1.20387,1.20357
2021-02-03 00:11:00 UTC,g,1.20394,2021-02-03 00:09:00 UTC,2021-02-03 00:15:00 UTC,1.20394,1.2038
2021-02-03 00:26:00 UTC,d,1.20363,2021-02-03 00:24:00 UTC,2021-02-03 00:27:00 UTC,1.20378,1.20363
2021-02-03 00:52:00 UTC,g,1.2046,2021-02-03 00:50:00 UTC,2021-02-03 00:53:00 UTC,1.2046,1.20435
2021-02-03 01:05:00 UTC,d,1.20418,2021-02-03 01:03:00 UTC,2021-02-03 01:06:00 UTC,1.20438,1.20418
2021-02-03 01:19:00 UTC,g,1.205,2021-02-03 01:15:00 UTC,2021-02-03 01:22:00 UTC,1.205,1.2047
2021-02-03 01:33:00 UTC,d,1.20429,2021-02-03 01:32:00 UTC,2021-02-03 01:36:00 UTC,1.20438,1.20429
2021-02-03 01:57:00 UTC,g,1.20479,2021-02-03 01:56:00 UTC,2021-02-03 02:00:00 UTC,1.20479,1.20464
2021-02-03 02:13:00 UTC,d,1.20451,2021-02-03 02:11:00 UTC,2021-02-03 02:14:00 UTC,1.20468,1.20451
2021-02-03 02:18:00 UTC,g,1.20472,2021-02-03 02:17:00 UTC,2021-02-03 02:20:00 UTC,1.20472,1.20453
2021-02-03 02:25:00 UTC,d,1.20447,2021-02-03 02:22:00 UTC,2021-02-03 02:27:00 UTC,1.20459,1.20447
2021-02-03 02:43:00 UTC,g,1.20479,2021-02-03 02:42:00 UTC,2021-02-03 02:44:00 UTC,1.20479,1.20466
2021-02-03 03:11:00 UTC,d,1.20436,2021-02-03 03:10:00 UTC,2021-02-03 03:13:00 UTC,1.2045,1.20436
2021-02-03 03:17:00 UTC,g,1.20479,2021-02-03 03:16:00 UTC,2021-02-03 03:19:00 UTC,1.20479,1.20467
2021-02-03 03:38:00 UTC,d,1.20425,2021-02-03 03:37:00 UTC,2021-02-03 03:40:00 UTC,1.20436,1.20425
2021-02-03 03:45:00 UTC,g,1.20448,2021-02-03 03:43:00 UTC,2021-02-03 03:47:00 UTC,1.20448,1.20422
2021-02-03 04:02:00 UTC,d,1.20407,2021-02-03 04:00:00 UTC,2021-02-03 04:03:00 UTC,1.20418,1.20407
2021-02-03 04:11:00 UTC,g,1.20436,2021-02-03 04:10:00 UTC,2021-02-03 04:12:00 UTC,1.20436,1.20426
2021-02-03 04:39:00 UTC,d,1.20392,2021-02-03 04:36:00 UTC,2021-02-03 04:42:00 UTC,1.20405,1.20392
2021-02-03 05:25:00 UTC,g,1.20456,2021-02-03 05:24:00 UTC,2021-02-03 05:28:00 UTC,1.20456,1.20443
2021-02-03 05:36:00 UTC,d,1.20421,2021-02-03 05:33:00 UTC,2021-02-03 05:41:00 UTC,1.20426,1.20421
2021-02-03 05:46:00 UTC,g,1.20433,2021-02-03 05:45:00 UTC,2021-02-03 05:47:00 UTC,1.20433,1.20425
2021-02-03 06:13:00 UTC,d,1.20373,2021-02-03 06:12:00 UTC,2021-02-03 06:15:00 UTC,1.20387,1.20373
2021-02-03 06:30:00 UTC,g,1.20414,2021-02-03 06:29:00 UTC,2021-02-03 06:33:00 UTC,1.20414,1.20396
2021-02-03 06:50:00 UTC,d,1.20347,2021-02-03 06:46:00 UTC,2021-02-03 06:51:00 UTC,1.20371,1.20347
2021-02-03 06:59:00 UTC,g,1.20377,2021-02-03 06:58:00 UTC,2021-02-03 07:00:00 UTC,1.20377,1.2034
2021-02-03 07:07:00 UTC,d,1.20304,2021-02-03 07:06:00 UTC,2021-02-03 07:08:00 UTC,1.20341,1.20304
2021-02-03 07:12:00 UTC,g,1.20404,2021-02-03 07:11:00 UTC,2021-02-03 07:16:00 UTC,1.20404,1.20388
2021-02-03 07:49:00 UTC,d,1.20276,2021-02-03 07:47:00 UTC,2021-02-03 07:50:00 UTC,1.20293,1.20276
2021-02-03 08:01:00 UTC,g,1.20423,2021-02-03 08:00:00 UTC,2021-02-03 08:02:00 UTC,1.20423,1.20361
2021-02-03 08:21:00 UTC,d,1.20313,2021-02-03 08:20:00 UTC,2021-02-03 08:23:00 UTC,1.20348,1.20313
2021-02-03 08:31:00 UTC,g,1.20407,2021-02-03 08:28:00 UTC,2021-02-03 08:32:00 UTC,1.20407,1.20363
2021-02-03 09:08:00 UTC,d,1.20095,2021-02-03 09:07:00 UTC,2021-02-03 09:09:00 UTC,1.20167,1.20095
2021-02-03 09:34:00 UTC,g,1.20316,2021-02-03 09:33:00 UTC,2021-02-03 09:36:00 UTC,1.20316,1.20278
2021-02-03 09:47:00 UTC,d,1.20211,2021-02-03 09:45:00 UTC,2021-02-03 09:49:00 UTC,1.20247,1.20211
2021-02-03 09:55:00 UTC,g,1.20297,2021-02-03 09:54:00 UTC,2021-02-03 09:56:00 UTC,1.20297,1.20262
2021-02-03 10:25:00 UTC,d,1.2012,2021-02-03 10:24:00 UTC,2021-02-03 10:26:00 UTC,1.20165,1.2012
2021-02-03 11:20:00 UTC,g,1.20242,2021-02-03 11:19:00 UTC,2021-02-03 11:21:00 UTC,1.20242,1.20231
2021-02-03 12:20:00 UTC,d,1.20049,2021-02-03 12:19:00 UTC,2021-02-03 12:22:00 UTC,1.20103,1.20049
2021-02-03 12:42:00 UTC,g,1.20229,2021-02-03 12:40:00 UTC,2021-02-03 12:43:00 UTC,1.20229,1.20181
2021-02-03 13:02:00 UTC,d,1.20082,2021-02-03 13:00:00 UTC,2021-02-03 13:04:00 UTC,1.20149,1.20082
2021-02-03 13:26:00 UTC,g,1.20203,2021-02-03 13:25:00 UTC,2021-02-03 13:27:00 UTC,1.20203,1.20149
2021-02-03 13:31:00 UTC,d,1.20092,2021-02-03 13:30:00 UTC,2021-02-03 13:32:00 UTC,1.20149,1.20092
2021-02-03 13:57:00 UTC,g,1.20233,2021-02-03 13:56:00 UTC,2021-02-03 13:58:00 UTC,1.20233,1.20188
2021-02-03 14:06:00 UTC,d,1.20155,2021-02-03 14:05:00 UTC,2021-02-03 14:07:00 UTC,1.20194,1.20155
2021-02-03 14:35:00 UTC,g,1.20325,2021-02-03 14:34:00 UTC,2021-02-03 14:37:00 UTC,1.20325,1.20257
2021-02-03 14:43:00 UTC,d,1.20256,2021-02-03 14:42:00 UTC,2021-02-03 14:44:00 UTC,1.20283,1.20256
2021-02-03 14:49:00 UTC,g,1.20291,2021-02-03 14:48:00 UTC,2021-02-03 14:51:00 UTC,1.20291,1.2025
2021-02-03 15:40:00 UTC,d,1.20082,2021-02-03 15:39:00 UTC,2021-02-03 15:41:00 UTC,1.20096,1.20082
2021-02-03 16:13:00 UTC,g,1.20213,2021-02-03 16:12:00 UTC,2021-02-03 16:15:00 UTC,1.20213,1.20186
2021-02-03 16:19:00 UTC,d,1.20182,2021-02-03 16:18:00 UTC,2021-02-03 16:20:00 UTC,1.20218,1.20182
2021-02-03 16:24:00 UTC,g,1.20244,2021-02-03 16:23:00 UTC,2021-02-03 16:25:00 UTC,1.20244,1.20225
2021-02-03 16:32:00 UTC,d,1.20197,2021-02-03 16:30:00 UTC,2021-02-03 16:33:00 UTC,1.20229,1.20197
2021-02-03 16:39:00 UTC,g,1.20265,2021-02-03 16:38:00 UTC,2021-02-03 16:41:00 UTC,1.20265,1.20236
2021-02-03 16:45:00 UTC,d,1.2022,2021-02-03 16:44:00 UTC,2021-02-03 16:47:00 UTC,1.20249,1.2022
2021-02-03 17:53:00 UTC,g,1.20307,2021-02-03 17:51:00 UTC,2021-02-03 17:55:00 UTC,1.20307,1.20295
2021-02-03 18:18:00 UTC,d,1.20211,2021-02-03 18:17:00 UTC,2021-02-03 18:21:00 UTC,1.20234,1.20211
2021-02-03 18:26:00 UTC,g,1.20246,2021-02-03 18:25:00 UTC,2021-02-03 18:28:00 UTC,1.20246,1.2023
2021-02-03 18:33:00 UTC,d,1.20222,2021-02-03 18:32:00 UTC,2021-02-03 18:35:00 UTC,1.20232,1.20222
2021-02-03 18:43:00 UTC,g,1.20258,2021-02-03 18:42:00 UTC,2021-02-03 18:45:00 UTC,1.20258,1.20247
2021-02-03 18:50:00 UTC,d,1.20239,2021-02-03 18:48:00 UTC,2021-02-03 18:51:00 UTC,1.2025,1.20239
2021-02-03 19:05:00 UTC,g,1.20288,2021-02-03 19:02:00 UTC,2021-02-03 19:06:00 UTC,1.20288,1.2028
2021-02-03 20:10:00 UTC,d,1.2024,2021-02-03 20:09:00 UTC,2021-02-03 20:11:00 UTC,1.20252,1.2024
2021-02-03 21:20:00 UTC,g,1.20367,2021-02-03 21:18:00 UTC,2021-02-03 21:22:00 UTC,1.20367,1.20355
2021-02-03 21:36:00 UTC,d,1.20345,2021-02-03 21:34:00 UTC,2021-02-03 21:37:00 UTC,1.20351,1.20345
2021-02-03 21:49:00 UTC,g,1.20373,2021-02-03 21:47:00 UTC,2021-02-03 21:50:00 UTC,1.20373,1.20361
2021-02-03 22:31:00 UTC,d,1.20301,2021-02-03 22:28:00 UTC,2021-02-03 22:32:00 UTC,1.20307,1.20301
2021-02-03 22:47:00 UTC,g,1.20349,2021-02-03 22:45:00 UTC,2021-02-03 22:54:00 UTC,1.20349,1.20337
2021-02-03 22:59:00 UTC,d,1.20328,2021-02-03 22:58:00 UTC,2021-02-03 23:00:00 UTC,1.20328,1.20328
2021-02-03 23:08:00 UTC,g,1.20418,2021-02-03 23:04:00 UTC,2021-02-03 23:12:00 UTC,1.20418,1.20395
2021-02-03 23:19:00 UTC,d,1.20373,2021-02-03 23:16:00 UTC,2021-02-03 23:20:00 UTC,1.20384,1.20373
2021-02-03 23:59:00 UTC,g,1.20414,2021-02-03 23:58:00 UTC,2021-02-04 00:01:00 UTC,1.20414,1.2039
2021-02-04 00:06:00 UTC,d,1.20377,2021-02-04 00:04:00 UTC,2021-02-04 00:07:00 UTC,1.20393,1.20377
2021-02-04 00:25:00 UTC,g,1.20427,2021-02-04 00:24:00 UTC,2021-02-04 00:27:00 UTC,1.20427,1.20416
2021-02-04 00:55:00 UTC,d,1.20349,2021-02-04 00:54:00 UTC,2021-02-04 01:01:00 UTC,1.20367,1.20349
2021-02-04 01:16:00 UTC,g,1.20388,2021-02-04 01:12:00 UTC,2021-02-04 01:18:00 UTC,1.20388,1.2036
2021-02-04 01:27:00 UTC,d,1.20349,2021-02-04 01:26:00 UTC,2021-02-04 01:28:00 UTC,1.20365,1.20349
2021-02-04 01:37:00 UTC,g,1.20383,2021-02-04 01:36:00 UTC,2021-02-04 01:39:00 UTC,1.20383,1.20362
2021-02-04 01:42:00 UTC,d,1.20338,2021-02-04 01:41:00 UTC,2021-02-04 01:44:00 UTC,1.20354,1.20338
2021-02-04 02:12:00 UTC,g,1.20383,2021-02-04 02:11:00 UTC,2021-02-04 02:15:00 UTC,1.20383,1.20365
2021-02-04 02:42:00 UTC,d,1.20327,2021-02-04 02:41:00 UTC,2021-02-04 02:45:00 UTC,1.20342,1.20327
2021-02-04 02:48:00 UTC,g,1.20348,2021-02-04 02:47:00 UTC,2021-02-04 02:49:00 UTC,1.20348,1.20333
2021-02-04 02:56:00 UTC,d,1.20312,2021-02-04 02:55:00 UTC,2021-02-04 02:58:00 UTC,1.20323,1.20312
2021-02-04 03:04:00 UTC,g,1.20333,2021-02-04 03:02:00 UTC,2021-02-04 03:05:00 UTC,1.20333,1.20312
2021-02-04 03:46:00 UTC,d,1.20176,2021-02-04 03:42:00 UTC,2021-02-04 03:47:00 UTC,1.20195,1.20176
2021-02-04 03:53:00 UTC,g,1.20218,2021-02-04 03:52:00 UTC,2021-02-04 03:54:00 UTC,1.20218,1.20208
2021-02-04 04:53:00 UTC,d,1.20157,2021-02-04 04:51:00 UTC,2021-02-04 04:54:00 UTC,1.20178,1.20157
2021-02-04 04:59:00 UTC,g,1.20201,2021-02-04 04:57:00 UTC,2021-02-04 05:00:00 UTC,1.20201,1.20177
2021-02-04 05:05:00 UTC,d,1.20131,2021-02-04 05:04:00 UTC,2021-02-04 05:07:00 UTC,1.20158,1.20131
2021-02-04 05:12:00 UTC,g,1.20159,2021-02-04 05:11:00 UTC,2021-02-04 05:13:00 UTC,1.20159,1.20138
2021-02-04 05:19:00 UTC,d,1.20132,2021-02-04 05:18:00 UTC,2021-02-04 05:20:00 UTC,1.20159,1.20132
2021-02-04 05:27:00 UTC,g,1.20169,2021-02-04 05:26:00 UTC,2021-02-04 05:28:00 UTC,1.20169,1.2015
2021-02-04 05:32:00 UTC,d,1.20125,2021-02-04 05:31:00 UTC,2021-02-04 05:34:00 UTC,1.20137,1.20125
2021-02-04 05:39:00 UTC,g,1.20169,2021-02-04 05:38:00 UTC,2021-02-04 05:42:00 UTC,1.20169,1.20156
2021-02-04 05:55:00 UTC,d,1.20138,2021-02-04 05:53:00 UTC,2021-02-04 05:56:00 UTC,1.20152,1.20138
2021-02-04 05:59:00 UTC,g,1.20173,2021-02-04 05:58:00 UTC,2021-02-04 06:00:00 UTC,1.20173,1.20156
2021-02-04 06:27:00 UTC,d,1.2007,2021-02-04 06:25:00 UTC,2021-02-04 06:29:00 UTC,1.20105,1.2007
2021-02-04 06:41:00 UTC,g,1.20146,2021-02-04 06:39:00 UTC,2021-02-04 06:42:00 UTC,1.20146,1.20135
2021-02-04 06:49:00 UTC,d,1.20099,2021-02-04 06:48:00 UTC,2021-02-04 06:51:00 UTC,1.20105,1.20099
2021-02-04 06:55:00 UTC,g,1.20138,2021-02-04 06:54:00 UTC,2021-02-04 06:56:00 UTC,1.20138,1.20125
2021-02-04 07:03:00 UTC,d,1.20027,2021-02-04 07:02:00 UTC,2021-02-04 07:04:00 UTC,1.20089,1.20027
2021-02-04 07:07:00 UTC,g,1.20132,2021-02-04 07:06:00 UTC,2021-02-04 07:08:00 UTC,1.20132,1.20076
2021-02-04 07:31:00 UTC,d,1.19996,2021-02-04 07:30:00 UTC,2021-02-04 07:32:00 UTC,1.20074,1.19996
2021-02-04 08:00:00 UTC,g,1.20136,2021-02-04 07:59:00 UTC,2021-02-04 08:03:00 UTC,1.20136,1.20063
2021-02-04 09:20:00 UTC,d,1.1983,2021-02-04 09:19:00 UTC,2021-02-04 09:21:00 UTC,1.19868,1.1983
2021-02-04 09:28:00 UTC,g,1.19913,2021-02-04 09:27:00 UTC,2021-02-04 09:30:00 UTC,1.19913,1.19899
2021-02-04 09:35:00 UTC,d,1.19849,2021-02-04 09:33:00 UTC,2021-02-04 09:36:00 UTC,1.19896,1.19849
2021-02-04 09:51:00 UTC,g,1.19959,2021-02-04 09:50:00 UTC,2021-02-04 09:52:00 UTC,1.19959,1.19932
2021-02-04 10:06:00 UTC,d,1.19835,2021-02-04 10:05:00 UTC,2021-02-04 10:07:00 UTC,1.19868,1.19835
2021-02-04 10:37:00 UTC,g,1.19969,2021-02-04 10:35:00 UTC,2021-02-04 10:39:00 UTC,1.19969,1.19941
2021-02-04 10:46:00 UTC,d,1.19892,2021-02-04 10:45:00 UTC,2021-02-04 10:47:00 UTC,1.19924,1.19892
2021-02-04 10:50:00 UTC,g,1.19949,2021-02-04 10:49:00 UTC,2021-02-04 10:51:00 UTC,1.19949,1.19917
2021-02-04 11:01:00 UTC,d,1.19836,2021-02-04 11:00:00 UTC,2021-02-04 11:03:00 UTC,1.19877,1.19836
2021-02-04 11:39:00 UTC,g,1.1996,2021-02-04 11:38:00 UTC,2021-02-04 11:40:00 UTC,1.1996,1.19931
2021-02-04 12:24:00 UTC,d,1.19828,2021-02-04 12:23:00 UTC,2021-02-04 12:26:00 UTC,1.19865,1.19828
2021-02-04 13:05:00 UTC,g,1.19979,2021-02-04 13:04:00 UTC,2021-02-04 13:06:00 UTC,1.19979,1.19944
2021-02-04 13:12:00 UTC,d,1.19928,2021-02-04 13:11:00 UTC,2021-02-04 13:14:00 UTC,1.19966,1.19928
2021-02-04 13:18:00 UTC,g,1.19973,2021-02-04 13:17:00 UTC,2021-02-04 13:20:00 UTC,1.19973,1.19947
2021-02-04 13:30:00 UTC,d,1.19897,2021-02-04 13:29:00 UTC,2021-02-04 13:32:00 UTC,1.19944,1.19897
2021-02-04 13:37:00 UTC,g,1.19956,2021-02-04 13:36:00 UTC,2021-02-04 13:39:00 UTC,1.19956,1.19905
2021-02-04 14:18:00 UTC,d,1.19811,2021-02-04 14:16:00 UTC,2021-02-04 14:19:00 UTC,1.19846,1.19811
2021-02-04 14:26:00 UTC,g,1.19892,2021-02-04 14:25:00 UTC,2021-02-04 14:28:00 UTC,1.19892,1.19876
2021-02-04 14:42:00 UTC,d,1.19765,2021-02-04 14:40:00 UTC,2021-02-04 14:44:00 UTC,1.19781,1.19765
2021-02-04 14:47:00 UTC,g,1.19809,2021-02-04 14:46:00 UTC,2021-02-04 14:48:00 UTC,1.19809,1.19765
2021-02-04 14:54:00 UTC,d,1.19759,2021-02-04 14:52:00 UTC,2021-02-04 14:56:00 UTC,1.19792,1.19759
2021-02-04 15:02:00 UTC,g,1.19843,2021-02-04 15:01:00 UTC,2021-02-04 15:03:00 UTC,1.19843,1.19806
2021-02-04 15:34:00 UTC,d,1.19666,2021-02-04 15:33:00 UTC,2021-02-04 15:35:00 UTC,1.19688,1.19666
2021-02-04 15:40:00 UTC,g,1.1974,2021-02-04 15:37:00 UTC,2021-02-04 15:41:00 UTC,1.1974,1.19722
2021-02-04 15:47:00 UTC,d,1.19665,2021-02-04 15:46:00 UTC,2021-02-04 15:48:00 UTC,1.19688,1.19665
2021-02-04 16:04:00 UTC,g,1.19796,2021-02-04 16:02:00 UTC,2021-02-04 16:06:00 UTC,1.19796,1.19768
2021-02-04 16:12:00 UTC,d,1.19725,2021-02-04 16:11:00 UTC,2021-02-04 16:14:00 UTC,1.1975,1.19725
2021-02-04 16:27:00 UTC,g,1.19779,2021-02-04 16:26:00 UTC,2021-02-04 16:28:00 UTC,1.19779,1.19757
2021-02-04 16:43:00 UTC,d,1.19724,2021-02-04 16:40:00 UTC,2021-02-04 16:45:00 UTC,1.19735,1.19724
2021-02-04 16:54:00 UTC,g,1.19746,2021-02-04 16:53:00 UTC,2021-02-04 16:55:00 UTC,1.19746,1.19731
2021-02-04 17:11:00 UTC,d,1.19675,2021-02-04 17:10:00 UTC,2021-02-04 17:13:00 UTC,1.19687,1.19675
2021-02-04 17:16:00 UTC,g,1.19696,2021-02-04 17:15:00 UTC,2021-02-04 17:18:00 UTC,1.19696,1.19686
2021-02-04 17:31:00 UTC,d,1.19574,2021-02-04 17:28:00 UTC,2021-02-04 17:32:00 UTC,1.19629,1.19574
2021-02-04 17:37:00 UTC,g,1.1965,2021-02-04 17:36:00 UTC,2021-02-04 17:38:00 UTC,1.1965,1.19637
2021-02-04 18:04:00 UTC,d,1.19587,2021-02-04 18:02:00 UTC,2021-02-04 18:07:00 UTC,1.19595,1.19587
2021-02-04 18:30:00 UTC,g,1.19666,2021-02-04 18:27:00 UTC,2021-02-04 18:34:00 UTC,1.19666,1.19648
2021-02-04 18:52:00 UTC,d,1.19605,2021-02-04 18:51:00 UTC,2021-02-04 18:53:00 UTC,1.19629,1.19605
2021-02-04 19:07:00 UTC,g,1.19663,2021-02-04 19:06:00 UTC,2021-02-04 19:08:00 UTC,1.19663,1.19642
2021-02-04 19:33:00 UTC,d,1.19575,2021-02-04 19:32:00 UTC,2021-02-04 19:34:00 UTC,1.19591,1.19575
2021-02-04 19:59:00 UTC,g,1.1968,2021-02-04 19:57:00 UTC,2021-02-04 20:02:00 UTC,1.1968,1.19664
2021-02-04 20:25:00 UTC,d,1.19638,2021-02-04 20:24:00 UTC,2021-02-04 20:26:00 UTC,1.19649,1.19638
2021-02-04 20:33:00 UTC,g,1.19661,2021-02-04 20:30:00 UTC,2021-02-04 20:34:00 UTC,1.19661,1.19653
2021-02-04 20:38:00 UTC,d,1.19636,2021-02-04 20:36:00 UTC,2021-02-04 20:39:00 UTC,1.19649,1.19636
2021-02-04 20:49:00 UTC,g,1.19671,2021-02-04 20:47:00 UTC,2021-02-04 20:51:00 UTC,1.19671,1.19665
2021-02-04 21:09:00 UTC,d,1.19637,2021-02-04 21:06:00 UTC,2021-02-04 21:10:00 UTC,1.19642,1.19637
2021-02-04 21:20:00 UTC,g,1.19666,2021-02-04 21:19:00 UTC,2021-02-04 21:23:00 UTC,1.19666,1.19653
2021-02-04 21:50:00 UTC,d,1.19602,2021-02-04 21:49:00 UTC,2021-02-04 21:51:00 UTC,1.19621,1.19602
2021-02-04 22:06:00 UTC,g,1.19662,2021-02-04 22:05:00 UTC,2021-02-04 22:07:00 UTC,1.19662,1.19618
2021-02-04 22:32:00 UTC,d,1.19587,2021-02-04 22:30:00 UTC,2021-02-04 22:33:00 UTC,1.19634,1.19587
2021-02-04 22:50:00 UTC,g,1.19647,2021-02-04 22:49:00 UTC,2021-02-04 22:51:00 UTC,1.19647,1.19646
2021-02-04 22:57:00 UTC,d,1.19629,2021-02-04 22:55:00 UTC,2021-02-04 22:58:00 UTC,1.19637,1.19629
2021-02-04 23:33:00 UTC,g,1.19688,2021-02-04 23:31:00 UTC,2021-02-04 23:34:00 UTC,1.19688,1.19682
2021-02-04 23:51:00 UTC,d,1.19643,2021-02-04 23:50:00 UTC,2021-02-04 23:52:00 UTC,1.19662,1.19643
2021-02-05 00:02:00 UTC,g,1.1967,2021-02-05 00:01:00 UTC,2021-02-05 00:04:00 UTC,1.1967,1.1965
2021-02-05 00:09:00 UTC,d,1.19631,2021-02-05 00:08:00 UTC,2021-02-05 00:10:00 UTC,1.19658,1.19631
2021-02-05 00:35:00 UTC,g,1.19718,2021-02-05 00:32:00 UTC,2021-02-05 00:36:00 UTC,1.19718,1.19699
2021-02-05 01:09:00 UTC,d,1.19621,2021-02-05 01:08:00 UTC,2021-02-05 01:10:00 UTC,1.19648,1.19621
2021-02-05 01:31:00 UTC,g,1.19687,2021-02-05 01:30:00 UTC,2021-02-05 01:32:00 UTC,1.19687,1.19673
2021-02-05 01:51:00 UTC,d,1.19644,2021-02-05 01:49:00 UTC,2021-02-05 01:52:00 UTC,1.19671,1.19644
2021-02-05 02:03:00 UTC,g,1.1968,2021-02-05 02:02:00 UTC,2021-02-05 02:06:00 UTC,1.1968,1.19661
2021-02-05 02:11:00 UTC,d,1.19635,2021-02-05 02:09:00 UTC,2021-02-05 02:13:00 UTC,1.19648,1.19635
2021-02-05 02:20:00 UTC,g,1.19662,2021-02-05 02:18:00 UTC,2021-02-05 02:21:00 UTC,1.19662,1.19646
2021-02-05 03:00:00 UTC,d,1.19522,2021-02-05 02:59:00 UTC,2021-02-05 03:02:00 UTC,1.19563,1.19522
2021-02-05 03:30:00 UTC,g,1.19573,2021-02-05 03:29:00 UTC,2021-02-05 03:32:00 UTC,1.19573,1.19555
2021-02-05 03:43:00 UTC,d,1.19542,2021-02-05 03:42:00 UTC,2021-02-05 03:46:00 UTC,1.19557,1.19542
2021-02-05 03:52:00 UTC,g,1.19568,2021-02-05 03:51:00 UTC,2021-02-05 03:55:00 UTC,1.19568,1.19562
2021-02-05 04:00:00 UTC,d,1.19544,2021-02-05 03:58:00 UTC,2021-02-05 04:01:00 UTC,1.19556,1.19544
2021-02-05 04:23:00 UTC,g,1.19571,2021-02-05 04:18:00 UTC,2021-02-05 04:25:00 UTC,1.19571,1.19567
2021-02-05 04:39:00 UTC,d,1.19536,2021-02-05 04:37:00 UTC,2021-02-05 04:40:00 UTC,1.19546,1.19536
